Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Sales
2429,11-06-2017,Mary Zewe,Corporate,United States,Arlington,Texas,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,750.4,8,6003.226682
2430,11-06-2017,Mary Zewe,Corporate,United States,Arlington,Texas,Central,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",267.95,24,6430.688118
2431,13-05-2018,Ross Baird,Home Office,United States,San Francisco,California,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,53.15,19,1009.909052
2432,28-12-2018,Harry Marie,Corporate,United States,Seattle,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,696.99,10,6969.88847
2433,25-03-2015,Annie Zypern,Consumer,United States,New York City,New York,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",850.5,2,1700.992241
2434,28-05-2018,Jonathan Howell,Consumer,United States,Houston,Texas,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,438.45,9,3946.031668
2435,14-11-2016,Patrick Jones,Corporate,United States,Springfield,Virginia,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,692.71,21,14546.94641
2436,14-11-2016,Patrick Jones,Corporate,United States,Springfield,Virginia,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,360.69,4,1442.750922
2437,03-07-2018,Christina Anderson,Consumer,United States,Farmington,New Mexico,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",495.17,22,10893.63084
2438,18-11-2015,Pierre Wener,Consumer,United States,Louisville,Colorado,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,853.85,2,1707.701713
2439,18-11-2015,Pierre Wener,Consumer,United States,Louisville,Colorado,West,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",697.33,14,9762.666525
2440,17-07-2018,Shaun Weien,Consumer,United States,Tampa,Florida,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",737.11,5,3685.544442
2441,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,765.68,9,6891.1211
2442,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,305.02,3,915.0654951
2443,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,309.39,25,7734.63723
2444,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,401.77,7,2812.37078
2445,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,372.22,4,1488.889199
2446,22-05-2017,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,744.4,2,1488.803398
2447,25-09-2016,Anne McFarland,Consumer,United States,Los Angeles,California,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",277.1,3,831.2887623
2448,31-10-2017,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,945.24,20,18904.74139
2449,14-09-2016,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,695.41,13,9040.275537
2450,05-11-2017,Christopher Schild,Home Office,United States,San Jose,California,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,348.72,18,6276.922291
2451,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,85.95,14,1203.282176
2452,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,340.34,19,6466.471265
2453,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",36.91,16,590.5601391
2454,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,576.04,15,8640.663136
2455,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.17,7,498.196853
2456,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",305.47,5,1527.360006
2457,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,192.77,1,192.7697368
2458,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,867.32,9,7805.868657
2459,17-03-2018,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",55.64,22,1224.053557
2460,15-08-2018,James Galang,Consumer,United States,Plainfield,New Jersey,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",736.96,11,8106.549952
2461,11-07-2016,Shahid Collister,Consumer,United States,Seattle,Washington,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,738.11,9,6643.021032
2462,11-07-2016,Shahid Collister,Consumer,United States,Seattle,Washington,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",31.46,23,723.5037196
2463,03-12-2018,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,702.15,14,9830.131531
2464,03-12-2018,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,473.13,22,10408.77183
2465,03-12-2018,Chuck Sachs,Consumer,United States,New York City,New York,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,783.84,16,12541.37791
2466,03-12-2018,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,445.73,21,9360.248927
2467,04-05-2018,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",674.19,13,8764.472753
2468,04-05-2018,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,906.6,14,12692.40936
2469,04-05-2018,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,734.83,24,17635.94451
2470,04-05-2018,Mike Kennedy,Consumer,United States,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",339.19,5,1695.952571
2471,22-01-2017,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,673.67,24,16168.07904
2472,22-01-2017,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",785.52,15,11782.83028
2473,22-01-2017,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,452.52,20,9050.387769
2474,03-11-2017,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,210.19,19,3993.52838
2475,03-11-2017,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,724.58,16,11593.32892
2476,03-11-2017,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,123.14,22,2709.079657
2477,03-11-2017,Phillip Flathmann,Consumer,United States,Los Angeles,California,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,155.39,12,1864.668365
2478,04-09-2018,Greg Maxwell,Corporate,United States,Los Angeles,California,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,111.36,16,1781.775246
2479,13-09-2015,Dan Campbell,Consumer,United States,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,151.33,20,3026.648889
2480,19-06-2018,Frank Olsen,Consumer,United States,Dallas,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,495.98,21,10415.59658
2481,19-06-2018,Frank Olsen,Consumer,United States,Dallas,Texas,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,46,1,45.99890249
2482,24-12-2018,Alan Hwang,Consumer,United States,Seattle,Washington,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,542.87,10,5428.71516
2483,28-08-2018,Kristina Nunn,Home Office,United States,Seattle,Washington,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,268.7,1,268.6953108
2484,28-08-2018,Kristina Nunn,Home Office,United States,Seattle,Washington,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",165.31,19,3140.829321
2485,28-08-2018,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,124.61,6,747.6428491
2486,28-08-2018,Kristina Nunn,Home Office,United States,Seattle,Washington,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,230.28,2,460.5527559
2487,02-01-2016,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",23.53,12,282.333823
2488,02-01-2016,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,215.68,1,215.6807533
2489,02-01-2016,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,749.32,2,1498.649375
2490,09-10-2016,Tim Brockman,Consumer,United States,New York City,New York,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,625.56,11,6881.118592
2491,09-10-2016,Tim Brockman,Consumer,United States,New York City,New York,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,961.36,11,10574.97413
2492,13-12-2015,Katherine Ducich,Consumer,United States,Los Angeles,California,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,314.09,25,7852.212863
2493,19-11-2015,John Murray,Consumer,United States,Jamestown,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,559.72,16,8955.462161
2494,10-09-2017,Kean Thornton,Consumer,United States,Houston,Texas,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,550.39,21,11558.12576
2495,10-09-2017,Kean Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,187,6,1121.979389
2496,16-06-2015,Sonia Cooley,Consumer,United States,Mishawaka,Indiana,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",899.88,5,4499.384707
2497,26-09-2016,Bryan Spruell,Home Office,United States,San Diego,California,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",5.09,15,76.33375184
2498,26-09-2016,Bryan Spruell,Home Office,United States,San Diego,California,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,69.01,15,1035.194197
2499,19-05-2017,Bill Tyler,Corporate,United States,San Francisco,California,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,808.59,11,8894.450699
2500,22-06-2018,Dan Campbell,Consumer,United States,Miami,Florida,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",296.14,23,6811.15325
2501,17-06-2018,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",664.26,8,5314.1086
2502,17-06-2018,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,484.68,10,4846.83912
2503,17-06-2018,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,730.01,22,16060.21657
2504,14-11-2017,Ralph Ritter,Consumer,United States,San Francisco,California,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52,704.93,25,17623.3184
2505,25-07-2015,Ken Lonsdale,Consumer,United States,San Francisco,California,West,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",189.68,5,948.3807184
2506,25-07-2015,Ken Lonsdale,Consumer,United States,San Francisco,California,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,261.15,3,783.4351321
2507,25-07-2015,Ken Lonsdale,Consumer,United States,San Francisco,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,696.61,17,11842.3489
2508,02-07-2016,Richard Bierner,Consumer,United States,Houston,Texas,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,915.12,15,13726.77696
2509,02-03-2018,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,975.38,6,5852.262256
2510,02-03-2018,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,726.58,7,5086.048785
2511,18-11-2017,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",908.2,7,6357.375057
2512,18-04-2016,Kelly Williams,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,587.75,12,7052.975258
2513,02-12-2018,Daniel Byrd,Home Office,United States,Tampa,Florida,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",968.63,13,12592.18208
2514,11-11-2017,Brenda Bowman,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,281.84,21,5918.570535
2515,11-11-2017,Brenda Bowman,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,491.54,23,11305.34155
2516,05-09-2015,Nora Preis,Consumer,United States,Bowling Green,Ohio,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,877.5,23,20182.43435
2517,15-11-2015,Peter Bühler,Consumer,United States,Houston,Texas,Central,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,702.73,1,702.7341444
2518,02-05-2018,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,551.92,19,10486.46864
2519,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,98.31,2,196.6179956
2520,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,631.05,3,1893.161799
2521,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,538.66,8,4309.31563
2522,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,568.94,1,568.9368795
2523,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,888.89,9,8000.036356
2524,15-10-2017,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,644.91,20,12898.25059
2525,06-04-2016,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,459.91,4,1839.630391
2526,06-04-2016,Thomas Thornton,Consumer,United States,Houston,Texas,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,241.43,25,6035.736247
2527,06-04-2016,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,821.57,3,2464.707831
2528,06-04-2016,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",392.51,15,5887.657377
2529,06-04-2016,Thomas Thornton,Consumer,United States,Houston,Texas,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,329.24,16,5267.887344
2530,24-10-2015,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,901.59,19,17130.22935
